bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptItemList,rewardsReceiptStatus,totalSpent,userId,id,rewardsReceiptItemList_barcode,rewardsReceiptItemList_description,rewardsReceiptItemList_finalPrice,rewardsReceiptItemList_itemPrice,rewardsReceiptItemList_needsFetchReview,rewardsReceiptItemList_partnerItemId,rewardsReceiptItemList_preventTargetGapPoints,rewardsReceiptItemList_quantityPurchased,rewardsReceiptItemList_userFlaggedBarcode,rewardsReceiptItemList_userFlaggedNewItem,rewardsReceiptItemList_userFlaggedPrice,rewardsReceiptItemList_userFlaggedQuantity,rewardsReceiptItemList_originalMetaBriteBarcode,rewardsReceiptItemList_originalMetaBriteDescription,rewardsReceiptItemList_pointsNotAwardedReason,rewardsReceiptItemList_pointsPayerId,rewardsReceiptItemList_rewardsGroup,rewardsReceiptItemList_rewardsProductPartnerId,rewardsReceiptItemList_brandCode,rewardsReceiptItemList_competitorRewardsGroup,rewardsReceiptItemList_discountedItemPrice,rewardsReceiptItemList_originalReceiptItemText,rewardsReceiptItemList_itemNumber,rewardsReceiptItemList_needsFetchReviewReason,rewardsReceiptItemList_originalMetaBriteQuantityPurchased,rewardsReceiptItemList_pointsEarned,rewardsReceiptItemList_targetPrice,rewardsReceiptItemList_competitiveProduct,rewardsReceiptItemList_userFlaggedDescription,rewardsReceiptItemList_deleted,rewardsReceiptItemList_priceAfterCoupon,rewardsReceiptItemList_metabriteCampaignId
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1613139065000,1613139065000,1613139065000.0,1613139071000,1613139065000.0,850.0,1613088000000.0,1.0,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '25.00', 'itemPrice': '25.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '25.00', 'userFlaggedQuantity': 1}",FINISHED,25.0,60268c78efa6011bb151077d,60268c790a7214d8e9000306,4011,ITEM NOT FOUND,25.00,25.00,False,1,True,1.0,4011,True,25.00,1.0,,,,,,,,,,,,,,,,,,,,
,,1613135261660,1613135261660,,1613135261660,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60267d9d0a7214d8e90002fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1613099262814,1613099262814,,1613099262814,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025f0fe0a720f05a800028f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1613129561696,1613129561696,,1613129561696,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602667590a7214d8e90002f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1613153264107,1613153264107,,1613153264107,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026c3f00a7214d8e9000337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1613165261827,1613165261827,,1613165261827,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026f2cd0a7214d8e900034b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1613159562453,1613159562453,,1613159562453,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026dc8a0a7214d8e9000343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1613149983729,1613149983729,,1613149983729,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026b71f0a720f05a80002f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1613147561017,1613147561017,,1613147561017,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026ada90a720f05a80002ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614382050000,1614382050000,,1614382050000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,603983e20a7217c72c000138,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614364655132,1614364655132,,1614364655132,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60393fef0a7217c72c0000ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614350557551,1614350557551,,1614350557551,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603908dd0a7217c72c0000d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614372156094,1614372156094,,1614372156094,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60395d3c0a7217c72c0000f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614313403497,1614313403497,,1614313403497,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603877bb0a720fde10000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614316052637,1614316052637,,1614316052637,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603882140a7217c72c00009c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614307954613,1614307954613,,1614307954613,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603862720a720fde1000006b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614340354138,1614340354138,,1614340354138,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038e1020a720fde100000a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614371854171,1614371854171,,1614371854171,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60395c0e0a720fde100000d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614383555905,1614383555905,,1614383555905,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603989c30a720fde10000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614377976000,1614377976000,,1614378891000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,603973f80a720fde100000e3,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614360455886,1614360455886,,1614360455886,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60392f870a7217c72c0000e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614349652018,1614349652018,,1614349652018,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603905540a720fde100000b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614368255062,1614368255062,,1614368255062,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60394dff0a720fde100000d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614359853063,1614359853063,,1614359853063,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60392d2d0a720fde100000c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614380852212,1614380852212,,1614380852212,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60397f340a7217c72c000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614379104000,1614379104000,,1614379117000,,25.0,1612828800000.0,2.0,"{'barcode': 'B08BGBHHP6', 'description': 'spigen thin fit designed for iphone 12 mini case (2020) - black', 'discountedItemPrice': '12.59', 'finalPrice': '12.59', 'itemPrice': '12.59', 'originalReceiptItemText': 'spigen thin fit designed for iphone 12 mini case (2020) - black', 'partnerItemId': '0', 'priceAfterCoupon': '12.59', 'quantityPurchased': 1}",REJECTED,25.58,5fc961c3b8cfca11a077dd33,603978600a7217c72c00010b,B08BGBHHP6,spigen thin fit designed for iphone 12 mini case (2020) - black,12.59,12.59,,0,,1.0,,,,,,,,,,,,,12.59,spigen thin fit designed for iphone 12 mini case (2020) - black,,,,,,,,,12.59,
,,1614325055831,1614325055831,,1614325055831,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038a5400a720fde10000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614356257288,1614356257288,,1614356257288,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60391f210a7217c72c0000de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614310053755,1614310053755,,1614310053755,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60386aa50a7217c72c000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614341252026,1614341252026,,1614341252026,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038e4840a720fde100000a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614339452311,1614339452311,,1614339452311,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038dd7c0a7217c72c0000c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614378983000,1614378983000,1614378985000.0,1614378992000,1614378985000.0,25.0,1614124800000.0,1.0,"{'barcode': '665290001184', 'description': 'Berry Strawberry Conventional, 16 Ounce', 'discountedItemPrice': '3.99', 'finalPrice': '3.99', 'itemPrice': '3.99', 'originalReceiptItemText': 'Berry Strawberry Conventional, 16 Ounce', 'partnerItemId': '0', 'priceAfterCoupon': '3.99', 'quantityPurchased': 1}",FINISHED,3.99,5fc961c3b8cfca11a077dd33,603977e70a720fde100000e8,665290001184,"Berry Strawberry Conventional, 16 Ounce",3.99,3.99,,0,,1.0,,,,,,,,,,,,,3.99,"Berry Strawberry Conventional, 16 Ounce",,,,,,,,,3.99,
,,1614344853064,1614344853064,,1614344853064,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038f2950a7217c72c0000ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614348454716,1614348454716,,1614348454716,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603900a60a720fde100000b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614366454585,1614366454585,,1614366454585,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603946f60a720fde100000ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614365554121,1614365554121,,1614365554121,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603943720a7217c72c0000ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614352053453,1614352053453,,1614352053453,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60390eb50a720fde100000b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614370653288,1614370653288,,1614370653288,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6039575d0a7217c72c0000f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614334653322,1614334653322,,1614334653322,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038cabd0a720fde1000009c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614424647000,1614424647000,,1614424648000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a2a470a720fde10000197,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614426747000,1614426747000,,1614426748000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a327b0a7217c72c0001d1,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614446857226,1614446857226,,1614446857226,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a81090a720fde100001e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614435447000,1614435447000,,1614435448000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a54770a720fde100001bd,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614412355895,1614412355895,,1614412355895,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6039fa430a720fde10000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614431855009,1614431855009,,1614431855009,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a466f0a720fde100001ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614410548000,1614410548000,,1614410548000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039f3340a720fde1000016f,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614386855194,1614386855194,,1614386855194,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603996a70a7217c72c000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614416254020,1614416254020,,1614416254020,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a097e0a720fde10000180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614397047000,1614397047000,,1614397048000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039be770a720fde10000143,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614432157305,1614432157305,,1614432157305,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a479d0a7217c72c0001e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614402748000,1614402748000,,1614402749000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039d4bc0a7217c72c000184,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614413854589,1614413854589,,1614413854589,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a001e0a7217c72c0001a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614428554453,1614428554453,,1614428554453,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a398a0a7217c72c0001da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614395554868,1614395554868,,1614395554868,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6039b8a20a7217c72c000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614387154480,1614387154480,,1614387154480,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603997d20a720fde10000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614419554507,1614419554507,,1614419554507,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a16620a7217c72c0001b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614450755382,1614450755382,,1614450755382,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a90430a7217c72c000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614386548000,1614386548000,,1614386549000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,603995740a720fde10000120,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614440847000,1614440847000,,1614440848000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a698f0a720fde100001d1,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614463654763,1614463654763,,1614463654763,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603ac2a60a720fde10000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614448351000,1614448351000,,1614448352000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a86df0a720fde100001e3,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614456154525,1614456154525,,1614456154525,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603aa55a0a7217c72c000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614411747000,1614411747000,,1614411748000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039f7e30a7217c72c00019a,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614443254465,1614443254465,,1614443254465,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a72f60a7217c72c000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614442657078,1614442657078,,1614442657078,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a70a10a720fde100001d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,1614457647000,1614457647000,,1614457648000,,25.0,1597622400000.0,2.0,"{'barcode': 'B076FJ92M4', 'description': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'discountedItemPrice': '22.97', 'finalPrice': '22.97', 'itemPrice': '22.97', 'originalReceiptItemText': 'mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white', 'partnerItemId': '0', 'priceAfterCoupon': '22.97', 'quantityPurchased': 1}",REJECTED,34.96,5fc961c3b8cfca11a077dd33,603aab2f0a7217c72c00023a,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
,,1614462454253,1614462454253,,1614462454253,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603abdf60a7217c72c00024d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614448055915,1614448055915,,1614448055915,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a85b70a720fde100001e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614422555264,1614422555264,,1614422555264,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a221b0a7217c72c0001c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
